0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38
1836;-55.75;4.25;15;67;202;73;14;30;165;520;245;227;249;133;29;60;34;7;64;40;184;190;264;309;176;35;1;52;73;132;2;36;410;501;128;297;122;69
1837;-55.25;4.25;14;177;349;195;15;36;181;889;930;365;789;218;40;116;27;12;87;30;320;221;262;432;338;115;4;67;320;60;4;12;718;760;539;521;307;265
1838;-54.75;4.25;23;150;271;138;29;43;145;667;659;399;580;190;20;147;46;7;54;70;279;289;564;492;296;22;3;112;188;106;11;20;616;651;579;198;177;324
1839;-54.25;4.25;16;128;244;73;23;34;190;792;343;334;655;71;27;129;49;13;41;41;137;343;662;514;522;23;2;41;98;47;11;15;413;1016;669;481;249;180
1840;-53.75;4.25;34;123;247;68;20;79;140;865;233;342;1227;94;26;111;25;20;52;24;158;194;583;295;281;64;4;7;86;41;4;11;230;702;594;490;321;252
1841;-53.25;4.25;20;88;275;59;19;38;130;479;159;251;984;249;11;57;11;11;16;28;188;156;626;301;457;76;2;15;94;41;6;13;264;502;410;506;220;266
1842;-52.75;4.25;24;188;409;52;10;25;192;409;272;309;1186;340;20;164;26;4;17;14;122;162;532;634;497;248;2;51;152;54;5;16;208;484;498;606;258;159
1843;-52.25;4.25;19;240;257;69;22;28;72;217;235;243;924;232;18;230;31;4;17;24;75;105;302;225;251;59;3;20;46;21;0;13;244;457;658;440;170;191
1844;-51.75;4.25;14;111;128;42;32;18;29;80;118;298;329;35;15;107;25;5;12;24;51;74;126;32;41;19;2;16;22;24;3;6;56;118;164;136;30;152
1845;-51.25;4.25;10;44;59;23;15;25;18;51;42;106;105;32;19;19;4;4;18;15;34;37;56;35;31;4;1;5;7;5;3;5;27;141;19;24;27;54
1846;-50.75;4.25;13;29;38;17;19;18;16;44;21;39;44;25;13;15;9;5;16;12;18;49;41;37;16;5;1;9;2;8;0;6;13;74;27;17;26;50
1847;-50.25;4.25;18;40;32;18;12;11;15;27;22;33;22;29;10;10;12;2;11;14;30;26;32;28;12;6;1;6;6;3;0;6;15;6;10;14;23;9
1848;-49.75;4.25;12;24;42;11;10;14;23;23;23;14;20;29;18;4;13;7;13;16;20;21;15;19;20;5;2;7;7;1;2;11;9;6;8;3;19;17
1849;-49.25;4.25;12;38;26;10;11;25;36;19;10;5;13;20;16;9;7;7;16;13;24;22;12;13;8;1;0;3;2;5;1;2;9;6;0;9;9;3
1850;-48.75;4.25;12;38;21;22;12;18;28;36;11;9;17;21;13;5;6;4;11;4;27;16;8;12;8;4;2;11;5;3;1;5;12;3;3;7;8;5
1851;-48.25;4.25;9;38;38;15;14;19;24;34;27;7;32;26;10;12;10;4;12;14;32;12;10;11;4;3;1;13;4;5;0;9;3;11;6;2;7;6
1852;-47.75;4.25;19;42;33;25;10;20;26;19;15;6;31;31;23;12;9;5;13;17;60;19;8;5;7;3;0;8;6;6;0;2;3;7;1;5;10;3
1853;-47.25;4.25;19;25;29;20;9;26;38;9;17;4;30;34;17;8;10;7;14;14;53;10;9;6;7;1;0;15;5;4;1;3;2;7;10;4;5;12
1854;-46.75;4.25;22;35;27;9;6;19;24;17;9;7;18;21;18;15;9;26;18;18;55;13;5;13;8;5;0;8;5;10;0;4;5;1;6;4;14;5
1855;-46.25;4.25;37;47;27;23;8;27;29;28;8;8;22;20;31;2;11;24;13;22;21;28;14;7;9;9;0;19;8;15;1;6;3;4;2;9;28;11
1856;-45.75;4.25;36;43;28;17;9;23;27;23;13;7;14;30;24;4;13;28;10;21;23;18;9;5;5;6;4;14;2;4;2;5;6;2;8;5;19;6
1857;-45.25;4.25;17;28;27;24;4;14;24;10;7;7;6;23;13;8;11;279;7;15;18;22;8;9;9;3;1;20;7;13;5;6;17;7;6;11;9;14
1858;-44.75;4.25;34;33;23;26;7;14;22;12;6;3;15;22;20;4;10;228;11;9;22;9;24;6;3;2;0;21;5;17;6;4;10;1;5;4;4;7
1859;-44.25;4.25;12;26;19;33;5;20;31;9;5;7;8;14;17;7;3;154;14;9;22;12;6;3;3;1;0;21;10;17;4;6;9;2;3;5;9;8
1860;-43.75;4.25;20;21;12;19;9;17;26;11;5;1;9;15;7;4;7;48;10;10;28;7;8;6;5;3;0;19;6;14;8;11;5;2;10;2;5;6
1861;-43.25;4.25;18;20;22;31;8;19;23;19;4;3;9;13;11;8;7;23;12;15;30;5;5;2;4;0;0;26;7;9;1;2;3;2;24;6;2;7
1862;-42.75;4.25;26;32;19;53;7;15;23;52;14;0;5;11;17;11;9;6;4;16;23;7;2;2;5;1;0;19;3;8;4;2;4;2;7;3;1;5
1863;-42.25;4.25;15;31;13;59;10;21;23;25;6;3;11;15;32;7;8;22;12;15;21;6;15;3;5;0;1;25;2;7;5;5;1;2;3;6;1;4
1864;-41.75;4.25;10;21;17;36;8;22;26;10;5;4;4;7;17;5;13;9;17;11;27;5;15;3;2;2;5;36;9;12;4;6;2;5;6;3;17;8
1865;-41.25;4.25;7;32;22;24;3;30;29;21;3;3;7;9;54;6;11;22;25;3;20;10;22;2;3;0;1;33;0;32;3;6;3;4;4;2;3;4
1866;-40.75;4.25;13;14;26;63;6;18;26;55;3;0;6;12;42;10;6;21;14;12;30;13;12;4;4;1;0;24;10;24;2;5;4;4;23;0;5;2
1867;-40.25;4.25;18;17;36;50;4;13;24;53;10;2;2;9;20;1;12;41;18;16;20;13;12;3;5;3;0;19;7;38;4;4;6;11;7;1;1;2
1868;-39.75;4.25;15;16;18;76;6;13;20;30;3;6;5;5;21;3;4;15;23;14;12;10;18;4;2;1;3;23;7;57;3;9;8;8;1;10;9;4
1869;-39.25;4.25;28;9;38;48;37;16;28;28;3;6;5;7;16;3;5;4;24;10;9;20;16;2;5;5;8;17;9;95;1;6;5;3;2;2;88;3
1870;-38.75;4.25;21;41;21;33;6;19;22;12;6;3;4;8;18;5;7;12;14;7;13;7;3;1;2;3;2;12;6;63;5;2;3;3;5;20;140;2
1922;-62.25;3.75;14;861;1329;158;139;92;654;1274;479;367;1780;491;13;203;208;8;27;210;198;237;330;547;1089;404;3;140;688;101;5;276;291;367;240;661;788;381
1923;-61.75;3.75;12;1034;2903;175;67;130;299;1130;547;241;2389;316;8;296;424;5;32;105;312;470;959;982;956;444;2;357;488;118;6;351;307;296;419;871;473;263
1924;-61.25;3.75;7;1190;2965;73;12;89;121;607;284;225;2040;264;7;167;312;7;19;28;102;250;875;1123;664;956;3;323;371;120;3;132;236;629;312;833;475;286
1925;-60.75;3.75;13;1048;727;19;9;31;43;221;215;311;2469;191;10;56;26;4;15;17;33;77;224;220;1408;224;3;381;1216;21;6;29;183;936;377;752;261;275
1926;-60.25;3.75;10;668;486;12;9;15;30;140;106;312;1813;124;10;25;13;5;9;7;11;76;64;164;1058;133;5;189;719;3;8;10;260;189;249;553;442;134
1927;-59.75;3.75;9;334;396;11;7;20;30;121;75;320;1175;140;9;14;6;5;7;10;20;50;83;91;391;45;2;31;239;1;8;14;93;21;235;491;312;63
1928;-59.25;3.75;9;399;189;14;6;17;140;109;125;395;1176;168;5;40;7;5;38;8;24;82;138;121;669;57;2;215;353;6;1;18;55;78;159;775;452;95
1929;-58.75;3.75;8;737;217;20;9;163;133;87;204;480;963;240;10;58;15;4;13;16;29;245;160;246;1127;64;1;87;154;23;6;26;36;187;225;643;610;98
1930;-58.25;3.75;9;395;371;41;7;91;36;70;113;315;1236;562;13;50;13;5;18;20;30;245;131;940;1324;251;4;75;146;16;4;41;168;244;182;554;362;199
1931;-57.75;3.75;10;584;846;62;7;35;280;90;258;299;2263;588;11;287;63;7;54;21;63;199;257;1314;1516;683;0;116;141;20;8;22;230;491;201;856;699;523
1932;-57.25;3.75;14;320;349;80;2;28;107;106;148;412;953;367;12;116;145;5;20;25;47;107;109;241;923;432;2;113;101;12;2;13;122;372;179;647;575;767
1933;-56.75;3.75;10;122;121;56;7;35;32;85;112;127;303;110;6;12;20;5;19;17;102;112;247;171;210;48;0;76;71;24;2;6;82;426;153;547;364;183
1934;-56.25;3.75;8;42;128;51;9;33;73;134;70;98;284;162;13;15;17;8;37;18;83;100;105;167;240;40;2;19;16;69;1;11;283;282;103;225;91;90
1935;-55.75;3.75;3;61;100;227;20;30;149;329;172;94;157;112;9;22;31;7;75;19;148;210;164;250;254;33;1;18;26;117;3;15;350;247;122;201;204;46
1936;-55.25;3.75;17;91;75;245;30;40;143;498;286;264;238;90;23;38;54;10;79;25;154;170;272;406;186;51;1;12;48;101;9;16;278;446;304;205;175;107
1937;-54.75;3.75;25;142;108;184;19;52;76;420;323;129;355;85;37;41;69;7;90;64;171;232;410;157;314;24;2;25;78;100;27;35;383;503;310;308;111;150
1938;-54.25;3.75;13;108;203;244;21;94;119;345;260;265;665;107;40;44;40;13;65;84;147;209;368;170;249;61;1;28;132;88;7;53;654;883;499;303;273;142
1939;-53.75;3.75;29;80;167;202;13;54;254;440;191;318;523;70;30;36;18;20;64;62;150;333;246;127;226;48;3;33;75;58;6;16;305;865;547;330;406;232
1940;-53.25;3.75;16;130;163;120;35;83;95;342;277;223;746;129;22;57;15;12;22;41;150;180;344;243;213;25;5;7;118;55;2;17;347;713;293;623;247;164
1941;-52.75;3.75;26;191;408;120;41;70;269;478;370;313;894;294;18;143;29;8;29;17;215;180;337;469;182;76;1;16;214;58;2;55;87;998;434;969;121;182
1942;-52.25;3.75;30;222;240;107;22;32;137;290;349;183;545;192;20;38;42;9;27;17;129;215;212;229;141;85;4;11;42;51;1;16;97;836;284;490;142;152
1943;-51.75;3.75;24;102;120;45;11;27;40;94;133;139;176;42;30;45;41;5;28;16;84;80;105;80;63;37;1;8;24;33;2;6;93;292;90;199;38;88
1944;-51.25;3.75;19;36;34;35;9;19;24;95;42;42;84;38;21;8;3;4;9;17;40;68;58;40;17;10;0;4;5;15;0;5;60;37;33;42;28;34
1945;-50.75;3.75;12;31;41;18;9;19;26;82;34;21;32;26;16;10;8;4;15;15;31;170;57;38;22;5;3;7;3;8;1;6;76;38;25;24;24;16
1946;-50.25;3.75;17;31;36;12;9;28;28;74;33;27;25;31;14;7;15;8;12;12;30;13;31;37;16;3;0;11;5;3;1;14;57;60;4;7;17;9
1947;-49.75;3.75;16;35;24;16;11;24;14;46;23;17;21;22;11;10;9;2;19;17;20;22;24;11;14;6;1;9;4;11;2;2;14;26;3;15;11;10
1948;-49.25;3.75;9;26;23;14;8;30;18;66;11;8;15;31;20;6;8;5;14;13;29;19;12;16;8;12;0;13;5;10;1;5;4;13;3;2;10;9
1949;-48.75;3.75;9;44;15;13;18;19;26;35;14;10;28;24;17;7;9;1;12;13;26;16;9;11;7;0;2;12;3;8;0;3;4;5;6;3;8;8
1950;-48.25;3.75;13;48;22;16;19;21;34;25;9;8;55;22;18;8;10;1;10;19;37;20;7;8;9;2;2;9;4;5;2;5;8;2;4;5;5;7
1951;-47.75;3.75;18;25;33;15;5;24;28;39;7;10;32;29;12;7;7;4;18;9;31;28;14;12;11;3;3;10;4;6;1;8;12;5;16;6;1;10
1952;-47.25;3.75;10;46;39;39;12;26;32;22;13;9;15;25;15;8;9;7;32;8;37;16;11;7;6;4;3;22;2;5;1;6;2;3;19;3;5;6
1953;-46.75;3.75;20;34;37;22;8;23;33;11;10;9;23;25;11;5;8;18;80;24;37;16;15;8;5;4;2;17;0;5;0;4;15;5;3;9;6;13
1954;-46.25;3.75;21;34;32;20;10;34;32;18;12;2;15;21;16;8;12;21;6;26;55;12;13;11;4;7;1;16;6;2;0;6;1;6;14;5;7;13
1955;-45.75;3.75;21;37;24;25;13;20;28;24;7;8;19;26;16;7;5;48;18;28;27;18;15;14;9;4;1;22;6;7;0;8;6;2;29;9;7;6
1956;-45.25;3.75;43;28;20;21;10;15;24;12;4;8;7;15;20;7;7;83;18;11;23;29;10;10;7;5;1;21;6;11;6;3;5;4;12;5;4;9
1957;-44.75;3.75;38;31;19;21;10;19;19;17;4;8;11;19;23;5;8;54;15;13;19;12;11;3;6;4;1;29;5;8;1;8;2;1;6;4;3;7
1958;-44.25;3.75;17;27;28;28;7;22;27;14;4;4;12;17;10;9;4;24;11;21;24;10;5;4;2;2;1;23;2;4;6;6;5;4;9;6;6;9
1959;-43.75;3.75;13;33;23;24;7;14;21;9;4;1;7;13;9;7;5;10;4;12;21;15;8;9;6;0;0;18;8;8;2;12;2;6;9;3;2;4
1960;-43.25;3.75;7;26;19;12;6;19;34;22;4;2;6;8;13;9;12;9;8;10;11;5;4;1;4;1;4;18;6;15;17;7;4;4;11;1;5;6
1961;-42.75;3.75;12;28;21;27;13;23;22;28;5;2;9;13;15;3;12;2;12;18;19;11;7;4;7;6;2;21;7;15;20;11;2;3;5;3;1;3
1962;-42.25;3.75;15;30;11;42;6;25;23;7;3;1;7;9;16;7;7;5;13;18;13;9;8;3;4;3;0;26;5;19;19;8;4;5;29;2;4;2
1963;-41.75;3.75;10;19;16;43;2;25;33;7;4;0;7;8;23;9;9;10;11;25;15;14;8;5;4;2;2;31;7;28;4;10;5;7;12;3;2;3
1964;-41.25;3.75;12;24;23;38;1;15;36;16;5;1;4;12;31;4;15;7;41;17;17;34;14;1;2;2;0;29;9;32;1;10;4;6;12;3;6;3
1965;-40.75;3.75;13;19;21;51;6;21;30;18;5;2;1;12;33;4;11;7;26;19;14;16;8;7;3;2;3;26;9;12;3;7;2;8;8;2;4;3
1966;-40.25;3.75;24;24;15;55;8;24;26;18;7;6;9;11;52;3;14;10;21;12;33;20;15;3;2;1;4;28;8;45;0;8;8;15;3;7;5;6
1967;-39.75;3.75;16;17;21;37;9;16;28;26;3;8;3;9;18;4;15;14;19;16;26;14;12;7;3;2;3;24;9;27;4;0;4;10;5;4;12;3
1968;-39.25;3.75;16;23;19;38;18;15;22;32;3;2;1;7;17;8;11;8;21;20;9;6;7;2;0;0;9;21;5;31;2;7;4;3;2;1;42;1
1969;-38.75;3.75;21;18;16;21;5;14;25;42;4;1;7;13;29;7;12;7;17;11;14;7;6;1;0;0;6;19;3;33;3;0;4;6;5;9;14;7
2021;-62.25;3.25;7;1112;1132;116;237;96;263;905;496;566;1664;699;10;324;87;10;14;91;147;147;682;739;988;751;2;182;781;105;15;122;139;370;157;857;610;280
2022;-61.75;3.25;6;1352;1963;287;143;85;152;1211;941;842;2345;610;7;213;110;11;14;111;186;285;611;741;1460;755;4;204;1224;128;13;30;168;528;484;721;595;678
2023;-61.25;3.25;13;1091;2968;91;46;53;70;1112;647;320;1951;531;6;118;185;8;11;12;124;144;249;549;562;1753;3;314;803;137;8;37;430;435;355;797;1136;1092
2024;-60.75;3.25;8;685;1855;34;27;20;35;329;295;250;1480;378;7;65;90;8;8;7;79;132;347;452;859;338;1;178;1183;39;20;46;216;414;286;919;698;546
2025;-60.25;3.25;8;664;531;21;5;29;29;192;209;261;1457;498;10;79;35;6;12;10;26;107;175;242;655;440;2;334;263;12;4;21;275;301;380;660;525;292
2026;-59.75;3.25;17;785;156;22;5;22;42;79;171;199;1449;225;13;106;12;11;19;10;26;209;205;287;1065;122;3;200;220;4;4;13;143;251;315;786;638;373
2027;-59.25;3.25;6;300;91;28;13;20;77;188;172;208;1505;142;10;89;15;5;18;13;32;88;330;192;1058;92;1;46;126;4;11;19;105;86;318;736;532;286
2028;-58.75;3.25;14;725;213;28;4;45;111;166;310;444;1204;312;8;63;16;5;19;12;62;94;392;205;1338;333;2;69;315;5;4;35;119;198;301;1242;883;339
2029;-58.25;3.25;13;304;217;37;2;50;56;107;236;257;1663;629;20;62;16;7;19;25;29;96;284;236;1043;194;4;166;230;15;3;30;178;252;239;695;576;215
2030;-57.75;3.25;28;472;445;50;4;37;179;113;159;433;1392;356;12;102;36;6;59;27;29;82;252;470;525;223;1;112;130;19;1;26;201;453;172;569;393;257
2031;-57.25;3.25;20;417;871;62;5;29;116;77;160;153;560;316;9;110;79;5;43;22;57;80;338;288;315;445;3;60;97;13;0;24;131;295;86;567;397;244
2032;-56.75;3.25;9;99;419;50;5;49;60;107;49;384;168;112;14;15;17;7;27;20;105;45;50;75;290;48;3;117;33;20;2;11;27;179;84;359;237;125
2033;-56.25;3.25;11;53;155;35;9;42;32;219;45;76;285;59;15;13;7;6;29;16;81;116;43;76;263;76;1;18;23;26;3;11;57;152;74;252;85;99
2034;-55.75;3.25;18;59;64;150;16;44;81;240;149;107;268;45;13;17;14;11;68;28;140;154;112;117;251;48;0;12;8;35;3;13;175;239;170;252;58;35
2035;-55.25;3.25;14;54;55;118;11;35;100;153;140;79;153;79;21;25;29;7;108;65;175;167;130;275;234;44;0;9;18;85;7;21;183;318;192;128;93;27
2036;-54.75;3.25;15;79;54;195;10;58;80;115;176;80;144;79;51;41;24;2;103;134;137;334;161;397;183;53;1;9;121;49;4;50;355;257;285;142;54;54
2037;-54.25;3.25;25;66;198;178;14;69;169;155;346;186;417;94;47;26;18;5;145;256;139;224;502;250;124;38;1;24;79;83;11;52;362;504;308;134;127;69
2038;-53.75;3.25;27;68;110;161;21;173;270;306;206;234;584;115;38;18;15;11;100;136;171;151;242;122;107;28;2;12;125;85;10;31;183;907;367;130;290;76
2039;-53.25;3.25;20;77;155;182;37;80;158;220;393;118;1088;297;20;57;25;8;35;39;148;207;259;302;94;35;1;11;105;56;5;62;154;515;369;179;159;116
2040;-52.75;3.25;23;80;222;105;31;131;184;249;480;381;957;260;22;61;39;11;83;38;147;249;289;221;96;54;1;21;147;50;3;25;175;983;373;579;178;116
2041;-52.25;3.25;63;87;89;68;25;71;105;195;559;250;415;238;25;14;15;9;53;16;99;201;249;189;206;82;4;12;33;30;2;13;61;576;477;495;41;161
2042;-51.75;3.25;41;64;41;44;12;47;48;92;187;116;466;48;16;10;14;7;33;28;93;43;217;56;144;52;3;6;25;31;4;7;60;273;112;114;62;69
2043;-51.25;3.25;31;33;41;42;19;21;22;83;118;35;191;25;24;10;15;6;25;19;135;26;55;45;19;28;5;11;4;13;8;4;33;64;29;48;19;248
2044;-50.75;3.25;26;27;33;12;17;18;16;117;28;31;30;23;17;9;14;8;24;21;213;27;46;40;26;7;2;12;3;2;3;10;9;13;89;26;15;19
2045;-50.25;3.25;20;24;36;14;7;21;16;77;22;14;24;26;16;13;13;8;7;13;95;14;26;29;20;7;3;19;2;5;5;3;9;11;52;13;21;3
2046;-49.75;3.25;15;44;31;11;10;20;21;43;17;12;13;20;25;13;16;6;17;20;33;10;19;19;13;10;2;6;3;6;2;4;4;102;5;5;76;4
2047;-49.25;3.25;16;43;38;17;11;26;25;131;12;12;12;21;23;7;12;4;13;19;53;21;20;19;8;6;3;11;3;8;3;4;4;23;2;3;13;5
2048;-48.75;3.25;22;38;25;15;12;32;31;175;6;11;14;26;22;11;14;2;8;12;58;18;14;10;5;2;1;13;7;6;3;5;5;4;23;3;6;7
2049;-48.25;3.25;15;52;18;16;29;26;24;121;12;5;23;26;20;7;8;1;11;11;28;24;13;8;9;4;0;11;6;10;1;2;6;6;16;5;5;8
2050;-47.75;3.25;13;25;23;13;22;20;35;56;15;2;20;30;20;8;8;3;27;12;42;16;12;8;5;5;1;13;1;5;4;4;5;4;14;4;4;9
2051;-47.25;3.25;16;35;26;18;13;23;36;27;7;15;19;41;19;14;6;3;26;21;33;11;10;8;10;4;1;18;5;9;7;4;9;3;2;2;3;7
2052;-46.75;3.25;17;40;51;43;10;35;31;24;14;10;13;23;17;7;13;7;8;31;31;16;14;4;1;3;2;26;4;2;3;2;7;4;5;12;2;8
2053;-46.25;3.25;15;45;24;17;15;28;47;23;10;4;12;23;12;10;7;15;11;44;32;11;10;10;4;8;3;29;3;2;5;3;6;3;7;5;12;11
2054;-45.75;3.25;18;36;36;18;6;21;28;16;12;5;21;20;17;6;10;5;11;38;29;16;12;6;4;5;0;19;7;4;4;7;5;6;5;7;4;6
2055;-45.25;3.25;22;27;26;28;29;17;35;18;9;4;9;18;19;7;11;16;30;29;29;13;12;7;5;1;0;24;5;7;7;5;5;5;14;1;3;15
2056;-44.75;3.25;33;36;22;16;28;21;31;15;6;6;5;19;15;8;11;20;28;35;29;7;15;9;2;1;2;22;4;7;6;3;3;2;23;3;4;12
2057;-44.25;3.25;14;22;22;21;30;22;23;13;2;0;6;9;11;6;7;9;20;25;25;13;11;9;5;3;2;21;3;20;4;11;5;4;8;2;4;5
2058;-43.75;3.25;14;23;22;21;36;20;33;10;3;2;6;25;13;11;8;15;15;18;37;7;5;9;7;0;3;23;7;17;19;5;4;4;15;2;5;3
2059;-43.25;3.25;12;28;24;25;6;26;56;12;12;3;4;22;10;5;8;21;7;20;18;10;11;2;0;2;2;22;4;24;28;7;4;3;12;6;12;10
2060;-42.75;3.25;13;27;16;19;9;18;49;13;10;1;4;23;10;8;7;15;10;17;13;9;7;5;1;6;4;16;8;25;23;14;9;8;13;0;46;5
2061;-42.25;3.25;16;22;22;40;10;22;24;13;5;0;11;16;16;8;7;11;16;10;15;21;10;4;2;3;5;28;6;21;7;4;6;13;32;2;123;3
2062;-41.75;3.25;17;23;17;49;6;23;27;18;3;0;4;8;38;3;11;10;13;15;21;59;5;3;2;1;5;20;4;17;3;7;11;2;36;2;3;3
2063;-41.25;3.25;14;25;18;36;2;15;32;13;4;2;4;11;21;11;17;5;10;18;17;54;11;6;1;2;1;19;8;24;1;13;5;3;29;1;5;1
2064;-40.75;3.25;14;14;26;23;11;15;34;30;5;4;5;8;33;5;11;3;15;21;16;30;17;3;3;2;3;18;5;22;2;2;7;4;2;5;0;1
2065;-40.25;3.25;10;16;23;27;1;23;30;32;3;17;12;9;27;9;9;12;35;6;18;19;13;5;1;1;4;38;13;14;5;10;5;5;4;6;3;2
2066;-39.75;3.25;12;28;21;28;8;13;22;18;6;24;5;8;27;6;11;7;18;23;12;12;4;6;2;3;3;19;8;24;1;2;3;3;5;27;4;3
2067;-39.25;3.25;15;13;20;18;12;19;21;22;1;0;7;7;17;5;4;14;11;14;12;12;3;4;3;3;21;12;6;61;8;2;2;6;11;11;1;2
2068;-38.75;3.25;13;14;11;59;11;18;22;16;3;3;17;10;10;7;14;11;40;13;20;16;3;2;1;0;17;23;6;31;10;7;1;2;3;11;3;3
2120;-62.25;2.75;15;1646;1480;79;61;81;163;1094;289;698;1806;1438;19;189;314;10;12;99;140;107;534;747;1514;818;2;216;413;59;9;27;321;745;231;823;996;500
2121;-61.75;2.75;11;1187;2364;134;77;129;247;1971;1149;875;2931;968;30;514;101;6;7;168;146;138;813;826;2583;1599;5;313;600;109;9;18;289;885;397;846;746;531
2122;-61.25;2.75;10;1040;1543;141;29;41;274;1794;1266;494;2600;833;20;375;191;6;13;103;38;93;486;665;1523;1809;3;326;909;157;11;31;224;582;985;968;1000;1324
2123;-60.75;2.75;9;694;1366;171;21;70;94;378;666;383;2468;1007;12;304;48;8;7;7;59;155;500;659;1378;487;4;253;899;66;2;22;217;329;714;1224;951;707
2124;-60.25;2.75;14;809;524;139;8;52;99;173;278;463;2282;776;18;170;49;10;8;7;54;133;256;455;1929;667;2;111;437;45;10;36;115;276;633;1099;933;509
2125;-59.75;2.75;8;516;144;41;7;28;46;135;145;157;948;209;10;54;11;9;6;12;42;72;74;161;882;129;1;350;141;19;3;65;78;275;483;774;1844;489
2126;-59.25;2.75;8;594;151;31;16;18;46;164;158;173;717;194;4;45;14;14;14;13;42;76;164;131;557;63;3;173;268;9;3;56;32;147;304;1180;792;248
2127;-58.75;2.75;6;800;213;54;5;28;181;215;179;754;837;239;13;71;25;10;11;9;29;119;167;288;1016;177;2;96;860;18;1;57;83;205;259;899;1038;278
2128;-58.25;2.75;16;384;226;46;4;49;80;225;155;515;745;416;11;45;22;5;18;17;66;95;256;346;1351;107;2;101;411;10;2;73;121;116;130;621;735;325
2129;-57.75;2.75;9;314;301;25;5;49;25;149;300;301;1252;564;11;42;42;11;38;13;68;111;237;564;508;156;3;146;290;9;4;77;46;139;91;713;199;179
2130;-57.25;2.75;18;391;438;32;1;31;54;93;192;162;571;374;11;124;44;6;116;18;136;113;222;247;441;182;0;87;197;22;2;37;148;602;123;741;422;270
2131;-56.75;2.75;24;225;531;22;11;29;44;124;76;616;673;578;14;206;22;7;50;12;131;52;94;144;784;226;1;96;51;25;1;16;51;424;108;510;201;206
2132;-56.25;2.75;15;100;169;80;9;26;65;183;75;123;382;168;18;13;22;18;27;27;109;129;64;84;260;51;1;6;82;42;1;12;24;56;80;179;119;151
2133;-55.75;2.75;19;65;41;92;6;28;103;141;139;252;145;62;33;16;18;9;33;64;94;144;160;82;160;21;1;6;11;25;2;14;98;199;91;150;47;54
2134;-55.25;2.75;11;45;65;151;10;65;71;88;95;138;72;50;18;17;17;7;82;27;141;88;73;117;97;24;1;7;45;32;3;14;52;130;81;113;31;78
2135;-54.75;2.75;19;58;67;100;5;76;86;168;159;110;205;58;28;27;47;10;144;80;187;193;57;352;62;86;1;20;27;36;13;13;131;176;204;170;91;61
2136;-54.25;2.75;12;120;67;138;18;94;105;336;172;227;357;63;50;20;16;12;114;166;203;146;133;213;35;55;1;22;73;49;6;30;127;559;261;342;96;134
2137;-53.75;2.75;26;150;53;75;14;79;195;241;169;125;304;127;36;15;34;11;105;219;142;147;186;85;32;28;3;6;151;38;19;37;175;853;217;124;72;105
2138;-53.25;2.75;29;78;98;124;17;49;237;211;354;171;670;160;33;30;29;13;74;90;160;189;206;131;68;64;2;9;81;17;8;70;250;437;197;118;132;176
2139;-52.75;2.75;26;104;171;98;33;115;237;405;844;362;1432;371;36;79;30;23;93;66;164;248;231;132;183;108;3;22;103;79;5;39;242;880;533;505;220;440
2140;-52.25;2.75;23;68;134;55;22;136;390;284;815;193;662;320;23;23;35;13;73;99;206;127;217;155;74;51;4;16;31;25;4;11;95;656;314;479;144;302
2141;-51.75;2.75;20;77;93;22;20;74;107;232;382;165;427;111;24;15;22;11;40;39;115;128;162;100;93;19;4;12;7;21;6;7;92;208;115;176;87;252
2142;-51.25;2.75;16;81;58;23;19;32;71;171;123;73;394;35;14;11;8;12;31;28;61;64;103;42;52;106;1;21;8;7;10;7;18;85;67;49;64;159
2143;-50.75;2.75;28;35;43;34;12;29;30;132;37;92;61;37;16;15;13;14;26;13;72;23;43;33;24;4;3;14;8;10;28;8;16;51;79;22;16;40
2144;-50.25;2.75;15;42;40;24;17;19;33;43;35;23;21;36;18;8;10;14;13;19;112;23;35;27;14;5;0;16;4;7;3;7;4;6;27;14;12;3
2145;-49.75;2.75;26;34;32;18;24;25;26;51;28;20;15;37;14;7;15;13;9;21;54;16;21;18;15;5;0;18;5;6;3;7;8;13;13;4;8;4
2146;-49.25;2.75;16;24;31;22;16;22;38;76;21;16;15;16;15;6;20;2;16;16;53;17;21;9;11;7;3;12;4;2;3;9;6;5;3;4;3;11
2147;-48.75;2.75;17;44;25;8;20;20;40;247;21;11;15;13;24;10;10;2;18;20;49;24;9;9;8;6;3;14;8;2;3;5;2;2;11;3;5;2
2148;-48.25;2.75;16;43;36;21;14;20;31;539;11;14;8;25;16;9;7;7;14;16;52;26;8;11;4;4;2;14;9;3;2;4;3;5;22;6;7;7
2149;-47.75;2.75;23;35;32;20;13;21;39;221;5;9;10;38;21;10;13;4;20;17;48;19;3;8;11;5;0;16;4;7;4;7;6;5;12;3;7;8
2150;-47.25;2.75;25;37;25;13;10;27;26;56;9;14;22;34;20;8;14;4;23;20;26;14;7;7;14;4;0;25;7;2;1;7;7;1;4;6;5;4
2151;-46.75;2.75;18;33;37;20;10;21;27;40;15;18;20;22;17;4;11;10;11;20;31;15;15;12;5;5;0;27;4;4;8;10;5;2;5;8;8;8
2152;-46.25;2.75;18;45;38;36;7;29;49;45;16;7;17;23;17;10;10;14;12;24;28;23;8;11;5;6;1;29;9;4;7;11;15;2;4;7;13;9
